Country Name,Month,Year,Growth rate of vaccine,Difference of growth rate to global average
Algeria,02,2021,,
Algeria,03,2021,2.927138032925285,-0.9200339181099149
Algeria,04,2021,1.0,-2.8471719510352
Algeria,05,2021,1.0,-2.8471719510352
Algeria,06,2021,1.0,-2.8471719510352
Algeria,07,2021,1.0,-2.8471719510352
Algeria,08,2021,3.7060260527602282,-0.1411458982749716
Algeria,09,2021,1.5403021117676938,-2.306869839267506
Algeria,10,2021,0.26068234414241254,-3.5864896068927874
Algeria,11,2021,0.9738552809492187,-2.8733166700859814
Algeria,12,2021,0.5685359290553776,-3.278636021979822
Algeria,01,2022,1.0319846935230728,-2.815187257512127
Algeria,02,2022,0.7066429884864531,-3.1405289625487467
Algeria,03,2022,0.1950394145526878,-3.652132536482512
Algeria,04,2022,8.705438327897225,4.858266376862025
Algeria,05,2022,0.9544110608694842,-2.8927608901657154
Algeria,06,2022,0.02918862645585269,-3.8179833245793473
Algeria,07,2022,1.0482446693947878,-2.7989272816404123
Algeria,08,2022,1.0,-2.8471719510352
Algeria,09,2022,1.0,-2.8471719510352
Andorra,02,2021,1.156655844155844,-2.6905161068793557
Andorra,03,2021,4.463579604578564,0.6164076535433645
Andorra,04,2021,2.0463583951053064,-1.8008135559298935
Andorra,05,2021,0.3820506965060516,-3.4651212545291483
Andorra,06,2021,4.902557856272838,1.0553859052376384
Andorra,07,2021,0.5434562987907546,-3.303715652244445
Andorra,08,2021,0.5953274215552524,-3.251844529479947
Andorra,09,2021,0.6380802517702596,-3.20909169926494
Andorra,10,2021,0.34270172257479603,-3.504470228460404
Andorra,11,2021,0.774087932647334,-3.073084018387866
Andorra,12,2021,7.6612053832650675,3.8140334322298677
Andorra,01,2022,1.5751250271798216,-2.2720469238553784
Andorra,02,2022,0.5128365987839012,-3.3343353522512986
Andorra,03,2022,0.06790066892696783,-3.779271282108232
Andorra,04,2022,0.5289957567185289,-3.318176194316671
Andorra,05,2022,1.2162162162162162,-2.6309557348189836
Andorra,06,2022,0.7359307359307359,-3.1112412151044637
Andorra,07,2022,1.0712250712250713,-2.7759468798101286
Andorra,08,2022,0.9761904761904762,-2.8709814748447235
Andorra,09,2022,0.35674157303370785,-3.490430378001492
Andorra,10,2022,0.6153846153846154,-3.2317873356505844
Andorra,11,2022,10.207792207792208,6.360620256757008
Andorra,12,2022,1.4928571428571429,-2.354314808178057
Andorra,01,2023,0.3061056105610561,-3.541066340474144
Andorra,02,2023,0.5952380952380952,-3.2519338557971045
Andorra,03,2023,0.3026315789473684,-3.5445403720878312
Andorra,04,2023,0.40625,-3.4409219510352
Andorra,05,2023,0.0,-3.8471719510352
Andorra,06,2023,,
Andorra,07,2023,,
Andorra,08,2023,,
Andorra,09,2023,,
Angola,03,2021,,
Angola,04,2021,3.0028636374667323,-0.8443083135684675
Angola,05,2021,1.0152484414867033,-2.8319235095484965
Angola,06,2021,1.569794274922548,-2.2773776761126516
Angola,07,2021,0.29115361844512294,-3.5560183325900767
Angola,08,2021,1.7582907977249527,-2.088881153310247
Angola,09,2021,4.331886460518303,0.4847145094831036
Angola,10,2021,2.2749507122633816,-1.5722212387718182
Angola,11,2021,1.0124454777165162,-2.8347264733186837
Angola,12,2021,0.6835622919980794,-3.1636096590371205
Angola,01,2022,1.4657230103241217,-2.381448940711078
Angola,02,2022,0.6607908002125387,-3.186381150822661
Angola,03,2022,0.5514395569941041,-3.295732394041096
Angola,04,2022,0.3134058664747807,-3.533766084560419
Angola,05,2022,2.5972291319677274,-1.2499428190674724
Angola,06,2022,1.6538096773782902,-2.1933622736569096
Angola,07,2022,0.604137531646794,-3.243034419388406
Angola,08,2022,0.8597214999344656,-2.9874504511007345
Angola,09,2022,0.4338536411656478,-3.413318309869552
Angola,10,2022,1.1374887051690212,-2.7096832458661786
Angola,11,2022,0.9403077879682885,-2.906864163066911
Angola,12,2022,1.2931255856816688,-2.554046365353531
Angola,01,2023,0.42293415383126426,-3.4242377972039355
Angola,02,2023,2.128151499552979,-1.719020451482221
Angola,03,2023,1.0355497731182328,-2.8116221779169672
Angola,04,2023,0.9121212915337499,-2.93505065950145
Angola,05,2023,0.9576303908381304,-2.8895415601970695
Angola,06,2023,1.2318991020916592,-2.6152728489435404
Angola,07,2023,1.054675118858954,-2.792496832176246
Angola,08,2023,0.9278865016394976,-2.9192854493957023
Angola,09,2023,0.7899850574008948,-3.057186893634305
Angola,10,2023,0.7081265231292061,-3.1390454279059936
Angola,11,2023,0.3452982624414358,-3.501873688593764
Angola,12,2023,0.8207578786793173,-3.0264140723558826
Anguilla,03,2021,0.3292383656704799,-3.51793358536472
Anguilla,04,2021,1.61960542540074,-2.22756652563446
Anguilla,05,2021,2.1489583333333333,-1.6982136177018665
Anguilla,06,2021,0.27274258760107817,-3.5744293634341218
Anguilla,07,2021,1.2597781669585522,-2.5873937840766477
Anguilla,08,2021,0.15520534861509075,-3.691966602420109
Anguilla,09,2021,0.5694915254237288,-3.277680425611471
Anguilla,10,2021,0.372972972972973,-3.4741989780622267
Anguilla,11,2021,17.192307692307693,13.345135741272493
Anguilla,12,2021,1.1384297520661157,-2.708742198969084
Anguilla,01,2022,0.7283126787416587,-3.118859272293541
Anguilla,02,2022,1.0628654970760234,-2.7843064539591764
Anguilla,03,2022,0.8087697929354446,-3.038402158099755
Anguilla,04,2022,0.724960254372019,-3.1222116966631805
Anguilla,05,2022,0.6516129032258065,-3.195559047809393
Anguilla,06,2022,1.1938775510204083,-2.6532944000147918
Anguilla,07,2022,0.3545706371191136,-3.492601313916086
Anguilla,08,2022,0.2605042016806723,-3.5866677493545276
Anguilla,09,2022,5.966666666666667,2.119494715631467
Anguilla,10,2022,0.6792452830188679,-3.167926668016332
Anguilla,11,2022,0.0,-3.8471719510352
Anguilla,12,2022,,
Anguilla,01,2023,0.3333333333333333,-3.5138386177018663
Anguilla,02,2023,13.0,9.1528280489648
Anguilla,03,2023,0.7030474840538625,-3.1441244669813373
Antigua and Barbuda,03,2021,0.721183303991017,-3.1259886470441827
Antigua and Barbuda,04,2021,0.20175289793610404,-3.6454190530990958
Antigua and Barbuda,05,2021,4.529669127700301,0.6824971766651013
Antigua and Barbuda,06,2021,1.0308934207331877,-2.816278530302012
Antigua and Barbuda,07,2021,0.28853893263342084,-3.558633018401779
Antigua and Barbuda,08,2021,1.0644702054098027,-2.7827017456253973
Antigua and Barbuda,09,2021,3.574843260188088,-0.27232869084711187
Antigua and Barbuda,10,2021,0.7193560190267105,-3.127815932008489
Antigua and Barbuda,11,2021,0.9210219771685951,-2.926149973866605
Antigua and Barbuda,12,2021,0.26879933527212296,-3.578372615763077
Antigua and Barbuda,01,2022,0.8154190658989123,-3.0317528851362874
Antigua and Barbuda,02,2022,0.4509639564124057,-3.3962079946227943
Antigua and Barbuda,03,2022,0.7374798061389337,-3.109692144896266
Antigua and Barbuda,04,2022,0.2028301886792453,-3.6443417623559546
Antigua and Barbuda,05,2022,0.8813559322033898,-2.96581601883181
Antigua and Barbuda,06,2022,4.549668874172186,0.702496923136986
Antigua and Barbuda,07,2022,1.826027397260274,-2.021144553774926
Antigua and Barbuda,08,2022,3.606901725431358,-0.24027022560384204
Antigua and Barbuda,09,2022,1.2654774396642183,-2.5816945113709817
Argentina,01,2021,1.1205136953921162,-2.7266582556430836
Argentina,02,2021,2.5272162347118483,-1.3199557163233515
Argentina,03,2021,3.1938692641871174,-0.6533026868480825
Argentina,04,2021,1.4830885200921302,-2.3640834309430696
Argentina,05,2021,1.0770803738896941,-2.7700915771455055
Argentina,06,2021,1.955982714470847,-1.8911892365643528
Argentina,07,2021,1.2641897068435823,-2.5829822441916175
Argentina,08,2021,0.9860092162549166,-2.861162734780283
Argentina,09,2021,0.8734715636749638,-2.973700387360236
Argentina,10,2021,0.901777782249764,-2.9453941687854357
Argentina,11,2021,0.9927124262622472,-2.8544595247729525
Argentina,12,2021,0.9461221291203034,-2.9010498219148966
Argentina,01,2022,1.3360399384769914,-2.5111320125582086
Argentina,02,2022,0.5977692187501095,-3.2494027322850902
Argentina,03,2022,0.43938791577761455,-3.407784035257585
Argentina,04,2022,0.7217954363469451,-3.125376514688255
Argentina,05,2022,1.8952949428284949,-1.951877008206705
Argentina,06,2022,0.7869080262898268,-3.060263924745373
Argentina,07,2022,0.6000833659918502,-3.2470885850433495
Argentina,08,2022,0.5794037336483624,-3.2677682173868376
Argentina,09,2022,0.5508066915965973,-3.2963652594386024
Argentina,10,2022,0.5489400236365094,-3.2982319273986906
Argentina,11,2022,1.703765140574789,-2.143406810460411
Argentina,12,2022,3.7514078413572016,-0.0957641096779982
Argentina,01,2023,0.7791030834272016,-3.068068867607998
Argentina,02,2023,0.36942678053504985,-3.47774517050015
Argentina,03,2023,0.46549273006006847,-3.381679220975131
Argentina,04,2023,0.9253033069159957,-2.921868644119204
Argentina,05,2023,0.7556608005647931,-3.0915111504704065
Argentina,06,2023,0.6785063937578205,-3.168665557277379
Argentina,07,2023,0.8576684261804011,-2.9895035248547988
Argentina,08,2023,0.8871480298189564,-2.9600239212162434
Argentina,09,2023,2.171908403018763,-1.6752635480164368
Argentina,10,2023,0.9360405420293049,-2.911131409005895
Argentina,11,2023,0.46987745013902715,-3.3772945008961726
Argentina,12,2023,0.703562160408726,-3.1436097906264737
Argentina,01,2024,3.6293388730120473,-0.21783307802315255
Armenia,04,2021,,
Armenia,05,2021,2.974168829563713,-0.8730031214714868
Armenia,06,2021,1.8409864302818972,-2.0061855207533026
Armenia,07,2021,1.8624678102221641,-1.9847041408130357
Armenia,08,2021,1.2627428664336233,-2.5844290846015765
Armenia,09,2021,1.382409286085028,-2.4647626649501717
Armenia,10,2021,2.3710556371349325,-1.4761163139002673
Armenia,11,2021,1.2271690874365828,-2.620002863598617
Armenia,12,2021,0.9215916448994155,-2.9255803061357843
Armenia,01,2022,0.5669330350791992,-3.2802389159560006
Armenia,02,2022,0.7715099905807877,-3.075661960454412
Armenia,03,2022,0.5397663844038446,-3.3074055666313553
Armenia,04,2022,0.23865735767991408,-3.608514593355286
Armenia,05,2022,0.043474347434743474,-3.8036976036004564
Armenia,06,2022,0.34196891191709844,-3.5052030391181015
Armenia,07,2022,1.0,-2.8471719510352
Armenia,08,2022,1.0,-2.8471719510352
Armenia,09,2022,1.0,-2.8471719510352
Armenia,10,2022,1.0,-2.8471719510352
Armenia,11,2022,1.0,-2.8471719510352
Armenia,12,2022,1.0,-2.8471719510352
Armenia,01,2023,1.0,-2.8471719510352
Armenia,02,2023,1.0,-2.8471719510352
Armenia,03,2023,1.4105571847507332,-2.4366147662844666
Armenia,04,2023,3.1446808510638298,-0.70249109997137
Armenia,05,2023,1.886923562855338,-1.9602483881798618
Armenia,06,2023,0.631852879944483,-3.215319071090717
Armenia,07,2023,0.8767342582710779,-2.970437692764122
Armenia,08,2023,1.0,-2.8471719510352
Armenia,09,2023,50.479874213836474,46.632702262801274
Armenia,10,2023,1.2352680814412518,-2.611903869593948
Aruba,04,2021,1.9324334898278561,-1.9147384612073437
Aruba,05,2021,0.7721604180688072,-3.0750115329663927
Aruba,06,2021,0.3413404429427448,-3.505831508092455
Aruba,07,2021,0.841405364563657,-3.005766586471543
Aruba,08,2021,0.9366084165477889,-2.910563534487411
Aruba,09,2021,0.826005335441162,-3.021166615594038
Aruba,10,2021,0.4052110351332233,-3.4419609159019764
Aruba,11,2021,0.7052790346907994,-3.1418929163444003
Aruba,12,2021,0.8445006321112516,-3.002671318923948
Aruba,01,2022,1.335960591133005,-2.5112113599021946
Aruba,02,2022,0.5888144938952343,-3.2583574571399656
Aruba,03,2022,0.8322147651006712,-3.0149571859345285
Aruba,04,2022,0.8303303303303303,-3.0168416207048696
Aruba,05,2022,0.7360496014171833,-3.1111223496180163
Aruba,06,2022,1.1076732673267327,-2.739498683708467
Aruba,07,2022,0.7183718371837183,-3.1288001138514816
Aruba,08,2022,0.6808510638297872,-3.1663208872054125
Aruba,09,2022,0.7435897435897436,-3.103582207445456
Aruba,10,2022,0.9847094801223242,-2.8624624709128756
Aruba,11,2022,0.7579617834394905,-3.0892101675957093
Aruba,12,2022,0.6885245901639344,-3.1586473608712655
Aruba,01,2023,0.8658536585365854,-2.9813182924986146
Aruba,02,2023,0.8484848484848485,-2.998687102550351
Aruba,03,2023,1.208,-2.6391719510352
Aruba,04,2023,0.8424657534246576,-3.0047061976105423
Aruba,05,2023,0.64,-3.2071719510351997
Aruba,06,2023,0.3717948717948718,-3.475377079240328
Aruba,07,2023,0.7,-3.1471719510352
Aruba,08,2023,0.6,-3.2471719510351997
Aruba,09,2023,0.0,-3.8471719510352
Aruba,10,2023,,
Aruba,11,2023,6.571428571428571,2.7242566203933714
Aruba,12,2023,0.4791666666666667,-3.3680052843685333
Aruba,01,2024,0.6666666666666666,-3.1805052843685333
Aruba,02,2024,0.0,-3.8471719510352
Aruba,03,2024,,
Australia,03,2021,4.097047206764189,0.24987525572898894
Australia,04,2021,2.6824315745560736,-1.1647403764791262
Australia,05,2021,1.34073496394837,-2.50643698708683
Australia,06,2021,1.664132133971445,-2.183039817063755
Australia,07,2021,1.267256442083197,-2.579915508952003
Australia,08,2021,1.6020050006168711,-2.2451669504183287
Australia,09,2021,1.1981958845762428,-2.648976066458957
Australia,10,2021,0.9335828900136606,-2.9135890610215394
Australia,11,2021,0.5103328339443947,-3.336839117090805
Australia,12,2021,0.824308136629157,-3.0228638144060427
Australia,01,2022,2.0854243608309124,-1.7617475902042874
Australia,02,2022,0.7165887976717212,-3.1305831533634785
Australia,03,2022,0.46465416381488184,-3.382517787220318
Australia,04,2022,0.5833174158425798,-3.2638545351926203
Australia,05,2022,1.1393565908582637,-2.7078153601769364
Australia,06,2022,0.7292540946753586,-3.117917856359841
Australia,07,2022,1.699260270353573,-2.1479116806816267
Australia,08,2022,0.4630761921299892,-3.3840957589052105
Australia,09,2022,0.08520504787695357,-3.761966903158246
Australia,10,2022,1.0,-2.8471719510352
Australia,11,2022,3.65934081152195,-0.18783113951324992
Australia,12,2022,0.6106179068689825,-3.2365540441662173
Australia,01,2023,0.4758454708699122,-3.371326480165288
Australia,02,2023,11.962163697025627,8.114991745990427
Australia,03,2023,1.2278533789395092,-2.6193185720956906
Australia,04,2023,0.7586453783919238,-3.088526572643276
Australia,05,2023,1.0,-2.8471719510352
Australia,06,2023,1.0,-2.8471719510352
Australia,07,2023,0.5134853079068181,-3.333686643128382
Australia,08,2023,0.42954927895040756,-3.4176226720847924
Australia,09,2023,0.8077662018097299,-3.03940574922547
Australia,10,2023,1.666472693415578,-2.180699257619622
Australia,11,2023,1.1339555274940751,-2.713216423541125
Australia,12,2023,1.5856274973342794,-2.26154445370092
Austria,02,2021,1.3785412536945616,-2.4686306973406382
Austria,03,2021,2.1045405925655074,-1.7426313584696924
Austria,04,2021,1.4867630920862076,-2.3604088589489924
Austria,05,2021,1.3842640870232645,-2.4629078640119353
Austria,06,2021,1.2801945116629982,-2.5669774393722014
Austria,07,2021,0.730149249971008,-3.117022701064192
Austria,08,2021,0.41968585538454184,-3.427486095650658
Austria,09,2021,0.5811025310464396,-3.26606941998876
Austria,10,2021,1.37175541704285,-2.47541653399235
Austria,11,2021,3.863832212988422,0.016660261953222122
Austria,12,2021,0.9970509933570041,-2.850120957678196
Austria,01,2022,0.4920033657791675,-3.3551685852560325
Austria,02,2022,0.3766686757030559,-3.470503275332144
Austria,03,2022,0.263561723553374,-3.583610227481826
Austria,04,2022,0.7997772697966121,-3.047394681238588
Austria,05,2022,1.097286571854478,-2.749885379180722
Austria,06,2022,1.1102648943655276,-2.736907056669672
Austria,07,2022,2.1922934240874854,-1.6548785269477144
Austria,08,2022,0.7177863253531401,-3.1293856256820596
Austria,09,2022,1.4082196006680354,-2.438952350367164
Austria,10,2022,1.6726289292775063,-2.1745430217576933
Austria,11,2022,0.7660182306200005,-3.081153720415199
Austria,12,2022,0.5285453677977042,-3.3186265832374957
Austria,01,2023,0.3461863840776526,-3.500985566957547
Austria,02,2023,0.4325808631174096,-3.41459108791779
Austria,03,2023,0.6431993844647291,-3.203972566570471
Austria,04,2023,0.4582475406085564,-3.3889244104266436
Austria,05,2023,0.5159839552692355,-3.3311879957659642
Austria,06,2023,0.5535980148883375,-3.2935739361468626
Azerbaijan,02,2021,2.5940357142857144,-1.2531362367494854
Azerbaijan,03,2021,1.620224642381619,-2.226947308653581
Azerbaijan,04,2021,2.1955562767928383,-1.6516156742423616
Azerbaijan,05,2021,0.8574543647426729,-2.989717586292527
Azerbaijan,06,2021,1.6920729906608025,-2.1550989603743975
Azerbaijan,07,2021,1.134708978822937,-2.712462972212263
Azerbaijan,08,2021,1.306448706598109,-2.540723244437091
Azerbaijan,09,2021,1.0196919589616937,-2.8274799920735063
Azerbaijan,10,2021,0.6099891308252905,-3.2371828202099096
Azerbaijan,11,2021,0.85946677964283,-2.9877051713923697
Azerbaijan,12,2021,0.849786979618285,-2.9973849714169147
Azerbaijan,01,2022,0.8313326298802061,-3.015839321154994
Azerbaijan,02,2022,1.666929575195755,-2.1802423758394447
Azerbaijan,03,2022,0.45689730723546446,-3.3902746437997355
Azerbaijan,04,2022,0.4768786998819485,-3.3702932511532513
Azerbaijan,05,2022,0.3597462791463165,-3.487425671888883
Azerbaijan,06,2022,0.5671242783897922,-3.2800476726454075
Azerbaijan,07,2022,1.0784231355988414,-2.7687488154363584
Azerbaijan,08,2022,0.9220986083291544,-2.9250733427060456
Bahamas,04,2021,1.7437813772852135,-2.1033905737499863
Bahamas,05,2021,1.4255509676135516,-2.421620983421648
Bahamas,06,2021,1.3210296434197337,-2.526142307615466
Bahamas,07,2021,0.3387062789717657,-3.508465672063434
Bahamas,08,2021,3.37728046703965,-0.4698914839955499
Bahamas,09,2021,1.1780345414740938,-2.669137409561106
Bahamas,10,2021,1.1387724348447672,-2.7083995161904326
Bahamas,11,2021,0.46141120621448606,-3.385760744820714
Bahamas,12,2021,0.9228368038372226,-2.9243351471979775
Bahamas,01,2022,0.6690858108943961,-3.178086140140804
Bahamas,02,2022,0.570747431334363,-3.2764245197008366
Bahamas,03,2022,0.7428239763613339,-3.104347974673866
Bahamas,04,2022,0.7956925800265526,-3.0514793710086474
Bahamas,05,2022,0.44728779960353215,-3.399884151431668
Bahamas,06,2022,0.9282337773957886,-2.918938173639411
Bahamas,07,2022,1.9269713261648747,-1.9202006248703252
Bahamas,08,2022,1.6588706278971765,-2.188301323138023
Bahamas,09,2022,0.6302338227297444,-3.2169381283054554
Bahamas,10,2022,0.2852884820097935,-3.5618834690254064
Bahamas,11,2022,1.205629397967162,-2.641542553068038
Bahamas,12,2022,0.17988394584139264,-3.6672880051938073
Bahamas,01,2023,1.0,-2.8471719510352
Bahamas,02,2023,1.0,-2.8471719510352
Bahamas,03,2023,1.0,-2.8471719510352
Bahamas,04,2023,1.0888888888888888,-2.758283062146311
Bahamas,05,2023,1.3127035830618892,-2.534468367973311
Bahrain,01,2021,1.495421537411361,-2.3517504136238387
Bahrain,02,2021,1.4413702415678211,-2.4058017094673785
Bahrain,03,2021,1.251388702984875,-2.595783248050325
Bahrain,04,2021,1.6032114183764496,-2.2439605326587504
Bahrain,05,2021,0.9814426912174197,-2.86572925981778
Bahrain,06,2021,0.8375963961212491,-3.0095755549139507
Bahrain,07,2021,0.5740480807860371,-3.2731238702491625
Bahrain,08,2021,0.868187282621663,-2.9789846684135366
Bahrain,09,2021,0.4954023427067038,-3.351769608328496
Bahrain,10,2021,1.9568325373594206,-1.8903394136757792
Bahrain,11,2021,0.7786960065199674,-3.0684759445152325
Bahrain,12,2021,1.9808213934518193,-1.8663505575833805
Bahrain,01,2022,0.48835829452764845,-3.3588136565075515
Bahrain,02,2022,0.3705214763619203,-3.4766504746732796
Bahrain,03,2022,0.4507463731340672,-3.3964255779011325
Bahrain,04,2022,0.4126606182519808,-3.434511332783219
Bahrain,05,2022,0.9978813559322034,-2.8492905951029965
Bahrain,06,2022,0.9181455633100698,-2.92902638772513
Bahrain,07,2022,0.7843447113358618,-3.062827239699338
Bahrain,08,2022,0.8602791706193251,-2.9868927804158747
Bahrain,09,2022,0.6250203881911597,-3.22215156284404
Bahrain,10,2022,0.7163120567375887,-3.130859894297611
Bahrain,11,2022,0.8034660766961652,-3.0437058743390346
Bahrain,12,2022,0.5244879786286732,-3.3226839724065265
Bangladesh,02,2021,259.53992288159503,255.69275093055984
Bangladesh,03,2021,0.8650587973940301,-2.9821131536411696
Bangladesh,04,2021,1.3079802590265222,-2.5391916920086777
Bangladesh,05,2021,0.4916657429905436,-3.3555062080446563
Bangladesh,06,2021,0.10203601543091105,-3.7451359356042886
Bangladesh,07,2021,6.845418295078065,2.998246344042865
Bangladesh,08,2021,9.930380481284917,6.083208530249717
Bangladesh,09,2021,1.2571522526913845,-2.5900196983438155
Bangladesh,10,2021,1.222008769117035,-2.6251631819181647
Bangladesh,11,2021,1.3107447113330677,-2.536427239702132
Bangladesh,12,2021,0.9731313960148611,-2.874040555020339
Bangladesh,01,2022,1.270620273303468,-2.576551677731732
Bangladesh,02,2022,1.1796595028149046,-2.667512448220295
Bangladesh,03,2022,0.9185882976642539,-2.928583653370946
Bangladesh,04,2022,0.49886021471499137,-3.3483117363202086
Bangladesh,05,2022,0.2248821566456569,-3.622289794389543
Bangladesh,06,2022,3.8722719367128398,0.025099985677639935
Bangladesh,07,2022,0.7563234085716887,-3.0908485424635113
Bangladesh,08,2022,0.4097319238238944,-3.4374400272113053
Bangladesh,09,2022,1.2034641057584412,-2.643707845276759
Bangladesh,10,2022,2.815263709822889,-1.0319082412123106
Bangladesh,11,2022,0.7156834595944219,-3.131488491440778
Bangladesh,12,2022,0.27762766812366174,-3.5695442829115382
Bangladesh,01,2023,4.552058211243327,0.7048862602081276
Bangladesh,02,2023,0.3050657107439493,-3.5421062402912504
Bangladesh,03,2023,0.43640304253489265,-3.410768908500307
Bangladesh,04,2023,0.320940552072677,-3.5262313989625227
Bangladesh,05,2023,0.36433798579916743,-3.4828339652360323
Bangladesh,06,2023,5.162925329483887,1.315753378448687
Bangladesh,07,2023,1.3007095828381579,-2.5464623681970417
Bangladesh,08,2023,0.11723874369664132,-3.7299332073385587
Bangladesh,09,2023,0.15281833511557127,-3.6943536159196286
Bangladesh,10,2023,0.0388453553010515,-3.8083265957341483
Bangladesh,11,2023,0.0039100684261974585,-3.8432618826090024
Bangladesh,12,2023,0.0,-3.8471719510352
Bangladesh,01,2024,,
Bangladesh,02,2024,4.74468085106383,0.89750890002863
Bangladesh,03,2024,38.19166666666667,34.34449471563147
Bangladesh,04,2024,2.0821282401091405,-1.7650437109260593
Bangladesh,05,2024,0.2815533980582524,-3.5656185529769475
Bangladesh,06,2024,0.0018819986826009221,-3.8452899523525987
Bangladesh,07,2024,0.0,-3.8471719510352
Barbados,03,2021,0.47679447301200084,-3.370377478023199
Barbados,04,2021,0.3254245994798857,-3.521747351555314
Barbados,05,2021,4.958023337771165,1.1108513867359648
Barbados,06,2021,0.4548091502406223,-3.3923628007945776
Barbados,07,2021,0.35501239815798796,-3.492159552877212
Barbados,08,2021,2.7642631953625547,-1.082908755672645
Barbados,09,2021,1.309807001795332,-2.5373649492398678
Barbados,10,2021,0.9874481554245798,-2.85972379561062
Barbados,11,2021,0.4898000520848404,-3.3573718989503596
Barbados,12,2021,0.5175929162297565,-3.3295790348054433
Barbados,01,2022,0.752262443438914,-3.094909507596286
Barbados,02,2022,0.6238321586625143,-3.2233397923726854
Barbados,03,2022,0.6601031411157994,-3.1870688099194004
Barbados,04,2022,0.5477683511619329,-3.299403599873267
Barbados,05,2022,0.9986859395532195,-2.84848601148198
Barbados,06,2022,0.6217127444369521,-3.2254592065982477
Barbados,07,2022,0.9054621848739496,-2.9417097661612504
Barbados,08,2022,0.7719298245614035,-3.075242126473796
Barbados,09,2022,13.67032967032967,9.82315771929447
Barbados,10,2022,4.289109222536984,0.4419372715017844
Barbados,11,2022,0.0027719478873797173,-3.84440000314782
Barbados,12,2022,0.5540540540540541,-3.293117896981146
Barbados,01,2023,5.407894736842105,1.5607227858069055
Barbados,02,2023,0.6648793565683646,-3.182292594466835
Barbados,03,2023,0.10877192982456141,-3.7384000212106385
Barbados,04,2023,0.8666666666666667,-2.980505284368533
Barbados,05,2023,0.0,-3.8471719510352
Barbados,06,2023,,
Barbados,07,2023,,
Barbados,08,2023,,
Barbados,09,2023,,
Barbados,10,2023,5.166666666666667,1.3194947156314671
Barbados,11,2023,1.0,-2.8471719510352
Barbados,12,2023,1.0,-2.8471719510352
Belarus,01,2021,1.25,-2.5971719510352
Belarus,02,2021,1.032080822403403,-2.8150911286317966
Belarus,03,2021,3.874874099325947,0.027702148290747353
Belarus,04,2021,5.833205536946608,1.9860335859114078
Belarus,05,2021,1.3767417492552751,-2.4704302017799247
Belarus,06,2021,1.665654025684031,-2.1815179253511685
Belarus,07,2021,1.1988688056384094,-2.6483031453967905
Belarus,08,2021,0.8043118879456584,-3.0428600630895413
Belarus,09,2021,1.1144799614613603,-2.7326919895738397
Belarus,10,2021,1.7162270513899691,-2.1309448996452307
Belarus,11,2021,1.059616966072954,-2.787554984962246
Belarus,12,2021,1.4746606492230367,-2.372511301812163
Belarus,01,2022,0.7898026817505592,-3.0573692692846404
Belarus,02,2022,0.5835990388234589,-3.2635729122117407
Belarus,03,2022,0.8448349186048787,-3.0023370324303214
Belarus,04,2022,1.0071219621820147,-2.840049988853185
Belarus,05,2022,0.7605931608509932,-3.0865787901842068
Belarus,06,2022,0.4080297078912417,-3.439142243143958
Belarus,07,2022,2.4343709840324146,-1.4128009670027852
Belarus,08,2022,1.794447409738024,-2.0527245412971755
Belarus,09,2022,0.6604254095182968,-3.186746541516903
Belarus,10,2022,0.67174064084241,-3.17543131019279
Belarus,11,2022,1.5951758576920805,-2.251996093343119
Belarus,12,2022,1.400237414250201,-2.446934536784999
Belarus,01,2023,0.6928714138340798,-3.15430053720112
Belarus,02,2023,1.1464329153329496,-2.7007390357022505
Belarus,03,2023,0.9541359734550053,-2.8930359775801944
Belarus,04,2023,1.0120457890831236,-2.8351261619520765
Belarus,05,2023,0.6448950458771054,-3.2022769051580946
Belarus,06,2023,0.2997384411701576,-3.5474335098650425
Belarus,07,2023,1.0,-2.8471719510352
Belarus,08,2023,0.6677296700601005,-3.179442280975099
Belarus,09,2023,0.47712796757382747,-3.3700439834613722
Belgium,01,2021,77.2152528872959,73.36808093626071
Belgium,02,2021,1.832864697809467,-2.014307253225733
Belgium,03,2021,1.8502837320463963,-1.9968882189888035
Belgium,04,2021,1.8173244477017296,-2.02984750333347
Belgium,05,2021,1.5030947288576082,-2.3440772221775914
Belgium,06,2021,1.4522825644617194,-2.3948893865734804
Belgium,07,2021,0.8454424929804425,-3.0017294580547573
Belgium,08,2021,0.529699743833171,-3.317472207202029
Belgium,09,2021,0.3122977591418339,-3.534874191893366
Belgium,10,2021,1.3642662868615456,-2.4829056641736544
Belgium,11,2021,1.510253478847282,-2.336918472187918
Belgium,12,2021,2.272271252407393,-1.5749006986278067
Belgium,01,2022,0.8196968681200295,-3.02747508291517
Belgium,02,2022,0.46686150037339025,-3.38031045066181
Belgium,03,2022,0.26855220587045153,-3.5786197451647483
Belgium,04,2022,0.239575363427697,-3.6075965876075027
Belgium,05,2022,0.9360499970025777,-2.9111219540326223
Belgium,06,2022,4.697845981959483,0.8506740309242828
Belgium,07,2022,0.2180719933891384,-3.629099957646061
Belgium,08,2022,0.9171324899480239,-2.930039461087176
Belgium,09,2022,27.67648295402614,23.82931100299094
Belgium,10,2022,1.2184369024737431,-2.628735048561457
Belgium,11,2022,0.13429436142386478,-3.712877589611335
Belgium,12,2022,0.2948372985901309,-3.5523346524450687
Belgium,01,2023,0.4083441147420113,-3.4388278362931883
Belgium,02,2023,0.3633123920790624,-3.483859558956137
